id,zipcode,score
17982,70374,4
17983,86003,1
17984,74962,2
17985,23607,12
17986,10996,1
17988,71467,1
17989,32817,27
17990,14886,5
17991,57375,1
17992,17925,0
17993,62357,0
17994,77547,4
17995,28675,6
17996,27050,1
17997,20781,15
17998,98007,34
18000,72023,24
18003,21664,1
18007,56128,3
18009,37421,69
18011,20705,40
18013,24176,1
18014,38704,1
18016,62474,0
18017,53151,35
18018,37813,14
18021,57730,8
18023,17070,12
18024,56069,4
18025,57273,1
18026,33304,39
18027,5352,0
18028,78832,1
18029,56714,1
18030,12811,0
18031,47874,1
18034,65802,43
18035,46268,50
18037,49643,3
18038,98827,0
18039,52037,0
18043,35131,1
18044,15329,1
18046,5035,1
18047,60428,5
18048,14740,1
18049,18644,6
18051,37335,0
18052,17093,0
18053,43406,1
18054,30168,13
18055,56252,1
18057,13736,0
18058,46534,6
18059,12781,0
18060,45319,0
18061,22578,3
18062,78076,5
18063,47960,14
18064,3766,15
18065,13309,5
18066,35149,0
18067,91381,14
18068,85037,11
18070,64850,20
18071,75980,1
18072,12459,0
18074,97918,3
18075,7401,8
18076,14731,4
18077,98439,0
18078,12569,8
18079,56225,1
18080,84513,2
18081,83634,11
18082,40914,0
18083,53518,1
18084,27009,1
18085,19977,12
18086,23416,1
18087,3753,2
18090,66409,1
18091,83522,3
18092,6906,10
18093,6811,20
18095,32949,2
18096,28373,1
18097,10954,34
18098,95987,3
18099,78565,0
18100,97362,3
18101,78257,15
18103,8203,6
18104,4427,2
18105,60436,15
18106,42220,4
18107,80909,45
18108,62943,0
18111,74578,4
18112,40965,12
18115,30475,1
18118,48218,3
18119,69120,1
18120,44216,4
18121,37814,27
18122,86046,6
18123,39092,1
18124,88355,1
18125,28215,19
18127,38463,1
18128,76177,17
18130,55014,17
18132,31830,1
18133,29809,1
18134,7920,22
18135,74035,2
18136,10709,10
18137,68783,1
18138,22625,1
18139,95605,9
18140,75069,42
18142,8041,1
18143,36580,4
18145,52212,0
18147,3867,17
18148,38858,3
18151,62901,26
18152,38327,1
18155,83120,1
18156,13323,9
18157,20886,11
18158,94133,51
18160,76518,0
18161,22812,5
18162,4966,1
18163,12432,0
18164,65705,2
18165,55065,1
18167,5826,1
18168,56039,0
18169,49287,1
18170,85207,22
18171,27343,1
18172,46803,14
18173,32091,12
18174,98520,21
18175,73673,0
18177,25570,3
18178,74472,0
18179,57432,0
18180,45159,1
18181,62264,2
18182,66060,1
18183,99657,0
18184,75048,9
18186,12461,1
18187,46107,5
18188,12777,1
18189,78944,1
18190,97039,1
18191,11729,51
18193,72550,0
18195,36006,1
18196,88203,13
18197,46635,6
18198,47842,6
18199,12078,17
18200,18059,1
18202,98614,1
18203,24270,0
18205,5677,2
18206,24266,9
18207,19125,18
18208,54749,1
18209,44251,0
18210,49002,27
18211,97119,3
18212,41636,0
18213,54721,1
18214,43542,2
18215,10703,10
18219,87582,0
18220,74460,0
18221,14227,15
18222,32336,1
18223,5828,2
18224,32764,2
18225,52358,3
18226,7823,5
18227,46919,1
18228,77367,0
18229,37701,16
18230,95037,44
18232,22460,1
18234,87743,0
18235,49056,1
18238,57750,0
18239,1902,15
18240,19950,4
18241,97524,8
18242,93226,0
18243,52202,1
18244,48045,14
18245,67005,11
18246,36483,0
18247,70519,0
18248,52140,0
18249,99676,3
18250,15834,4
18252,76578,1
18253,43221,24
18254,30510,2
18255,2066,13
18257,94901,73
18260,59858,2
18262,92345,36
18263,35175,1
18264,78748,30
18265,43908,0
18267,63109,22
18268,41002,1
18269,39739,1
18270,76436,0
18271,61417,0
18272,18704,31
18273,36759,0
18275,53933,2
18276,99631,0
18277,73090,1
18278,49089,0
18279,95936,1
18280,24879,0
18281,38482,0
18282,40489,1
18283,65720,0
18285,18612,14
18286,15949,0
18287,51510,3
18288,95682,26
18289,92385,0
18291,97028,1
18292,62688,0
18294,6608,5
18296,92116,19
18299,34488,4
18300,34748,35
18303,4037,4
18304,95616,37
18306,46127,0
18307,25434,1
18309,86544,0
18311,95838,14
18313,80744,0
18315,38685,0
18316,57382,2
18317,55987,31
18318,14592,0
18319,50456,1
18321,46910,2
18323,62448,6
18324,85140,8
18325,76264,0
18326,36441,3
18327,26047,2
18328,10596,1
18329,58501,43
18330,14170,1
18331,58425,2
18332,65534,0
18333,44437,2
18334,63144,25
18335,37682,0
18336,57067,0
18337,99125,0
18338,43619,8
18339,26411,0
18340,1119,5
18341,46928,2
18342,35758,40
18343,18214,1
18344,45810,3
18346,78645,9
18347,46225,15
18348,84056,3
18349,43420,28
18351,19970,6
18352,53569,1
18353,30734,1
18355,28631,0
18356,28147,16
18357,27022,1
18360,48656,1
18361,74422,0
18362,55795,1
18363,47615,0
18364,16619,0
18365,50435,1
18366,42436,0
18367,44235,0
18368,6518,19
18369,32940,37
18370,93270,2
18371,49879,1
18372,70611,8
18374,46205,18
18375,17067,12
18376,44122,69
18377,3222,5
18379,34109,55
18380,28367,0
18381,56240,1
18383,80602,15
18384,37363,17
18385,40464,0
18387,54455,11
18388,68008,15
18389,54180,2
18391,50423,3
18392,85138,6
18393,91741,21
18394,13901,22
18396,73625,0
18397,95237,3
18398,24293,8
18399,43359,0
18400,87711,0
18401,62655,0
18402,37322,3
18403,38751,10
18404,50517,2
18405,26218,1
18408,84014,17
18409,10913,6
18411,30337,12
18412,72003,0
18413,45744,1
18414,23876,0
18415,67228,1
18416,87499,2
18417,24817,0
18418,93306,20
18419,8554,2
18421,18938,15
18422,88312,2
18423,32446,12
18424,99693,1
18426,38333,0
18427,96860,3
18428,66212,35
18429,66427,2
18430,58703,14
18431,4449,1
18432,36471,0
18433,76103,8
18436,52132,2
18437,8340,0
18439,72088,1
18440,75831,4
18441,47519,1
18442,24069,1
18443,99502,15
18445,30217,4
18447,71439,0
18448,65339,0
18449,72201,36
18450,77091,14
18452,38261,16
18453,37355,18
18454,68872,0
18455,5146,1
18456,55967,1
18457,66451,2
18458,25989,0
18459,34759,8
18460,34285,29
18461,72571,0
18462,5463,1
18463,14615,12
18464,17565,1
18465,63055,2
18466,28772,1
18467,50434,0
18468,27565,17
18469,86438,0
18470,65077,0
18472,53063,1
18474,27816,0
18477,89156,4
18478,68507,13
18479,74041,2
18480,28444,1
18481,30562,1
18482,95140,1
18484,72843,1
18485,65633,2
18486,6870,8
18487,43206,14
18488,29161,4
18489,80452,5
18490,25868,0
18491,22740,1
18492,56264,2
18493,12520,2
18494,24087,1
18495,1346,0
18496,10025,73
18497,47974,0
18498,40162,2
18499,54922,1
18500,58033,0
18502,48050,1
18503,12928,1
18504,34949,3
18505,41234,0
18506,2093,15
18507,58554,25
18508,10926,3
18509,52318,1
18510,45406,7
18511,86445,0
18513,96150,32
18515,97639,0
18516,33774,14
18517,28117,61
18519,30517,12
18520,68135,14
18521,62459,0
18523,36064,4
18524,44867,1
18526,13743,1
18527,57329,0
18528,33175,41
18530,85295,26
18533,31722,0
18534,99003,3
18536,72079,0
18537,1568,6
18538,52050,0
18539,8225,14
18540,54519,1
18541,35654,3
18542,49667,0
18543,80107,12
18544,33767,14
18545,70544,4
18546,85748,9
18547,37617,9
18548,23462,68
18549,71325,1
18550,59932,1
18551,27545,15
18552,1073,5
18553,1259,1
18555,60458,9
18556,81008,18
18558,35811,15
18559,54963,4
18560,67523,0
18561,14721,0
18562,15321,2
18563,60970,8
18564,53221,21
18565,46923,6
18566,90502,24
18567,13321,0
18569,64847,0
18570,1020,20
18571,76538,0
18573,92070,1
18574,78260,12
18576,3817,1
18577,55384,3
18579,99720,0
18580,48139,2
18582,53562,37
18583,93223,3
18584,95903,1
18586,92407,15
18587,98533,0
18588,24323,0
18589,73401,45
18590,77020,15
18591,21619,7
18592,30044,39
18593,81064,0
18594,44041,11
18596,17060,0
18597,60619,21
18598,48213,7
18599,48076,38
18601,70761,0
18602,61723,1
18603,84028,2
18604,50274,0
18605,38115,27
18607,1608,19
18608,79052,1
18609,93933,11
18610,55358,5
18611,78545,0
18613,62864,30
18614,83709,45
18615,77376,0
18616,11565,7
18617,74864,4
18618,79351,0
18620,41843,0
18621,98019,9
18622,62846,1
18624,71747,0
18625,76454,1
18626,76444,3
18628,66535,1
18629,59762,0
18630,28611,0
18631,47859,1
18632,5903,1
18635,28480,4
18636,58504,32
18637,12083,3
18639,14067,3
18640,48182,9
18641,21053,2
18642,15479,2
18643,83552,0
18644,87540,1
18646,30821,0
18647,15612,0
18648,45652,1
18649,8059,4
18650,95961,5
18651,47983,0
18652,61882,0
18653,48237,22
18654,61482,0
18655,94582,17
18656,71371,1
18658,36775,0
18659,67664,0
18660,21157,48
18661,39307,8
18662,93545,2
18663,32535,2
18664,76061,0
18665,3043,1
18667,71438,1
18668,56534,1
18669,58759,1
18670,86045,2
18672,31645,1
18673,77016,6
18674,15433,0
18675,54835,0
18677,28519,1
18680,29420,8
18681,75409,6
18682,54023,3
18683,33189,14
18684,71351,10
18685,23691,0
18687,93561,15
18688,32328,4
18690,93514,14
18691,29904,1
18692,37710,0
18693,18248,0
18694,38301,30
18695,75144,1
18696,54610,2
18697,63028,23
18698,21213,9
18699,94063,59
18700,32536,20
18702,73842,0
18703,87375,0
18704,59644,4
18705,96796,2
18706,43620,2
18708,10530,16
18709,37391,0
18710,53095,30
18712,33149,22
18713,83427,1
18714,79766,7
18715,28786,25
18716,75489,0
18717,72638,3
18718,38236,0
18719,39350,17
18720,32096,1
18721,57646,0
18722,95428,1
18723,28206,24
18725,12959,0
18726,10963,1
18727,30338,53
18728,20137,1
18729,12759,2
18730,80224,18
18732,85395,14
18733,88024,0
18734,17951,0
18735,20877,44
18736,41003,0
18738,60532,41
18740,49001,22
18741,19964,1
18743,10919,1
18747,61041,1
18749,5401,48
18750,95121,15
18751,26534,0
18752,77055,56
18753,37087,38
18754,8021,20
18755,16120,1
18756,45358,0
18757,99510,0
18758,19940,5
18759,42716,1
18760,28364,4
18761,15236,27
18762,74951,1
18763,31906,14
18764,60463,22
18765,79059,1
18767,73717,8
18768,68632,5
18769,30107,9
18770,68376,1
18774,20659,11
18775,2746,11
18776,72526,0
18777,43162,4
18779,40444,7
18780,89440,2
18784,62997,0
18786,54847,3
18787,95338,8
18788,73095,1
18790,21666,15
18791,13637,2
18792,79843,2
18793,18330,3
18794,22655,8
18795,33705,16
18797,1354,1
18798,23843,0
18799,42078,1
18800,46057,1
18801,73121,3
18802,77831,1
18803,61953,7
18804,53190,12
18805,5846,1
18809,29941,1
18810,5476,1
18811,33128,6
18812,18015,21
18813,59872,2
18814,67050,1
18815,78623,1
18816,45741,0
18818,5355,0
18819,62896,8
18820,15066,8
18821,33469,22
18822,14871,1
18823,87825,0
18824,22637,1
18825,74027,0
18826,19142,10
18828,67068,5
18830,74053,2
18832,49965,0
18833,44820,13
18834,84525,1
18835,86332,0
18836,84404,36
18837,38901,18
18838,97024,5
18839,45826,0
18840,85048,27
18843,67644,0
18844,40217,10
18845,15364,0
18846,17222,4
18847,58792,0
18849,60097,4
18850,29355,0
18851,1029,0
18852,43220,30
18854,83455,6
18856,28753,5
18857,67059,1
18858,71107,22
18859,67004,1
18860,83854,35
18862,83524,0
18863,76652,0
18864,39074,10
18865,85263,1
18866,6605,12
18867,41560,0
18868,16734,0
18869,46939,1
18870,22044,18
18871,94803,12
18873,24431,1
18874,48761,0
18875,67524,1
18876,22821,5
18878,7024,58
18879,49615,5
18884,16020,1
18887,34222,11
18888,18014,9
18889,94573,1
18890,16441,6
18891,61749,0
18893,11379,25
18894,32127,28
18895,12474,1
18896,16925,1
18897,89403,5
18898,92230,7
18899,76861,1
18902,94939,15
18903,78948,0
18904,35147,2
18905,85937,6
18906,65041,6
18907,49730,1
18908,39166,0
18909,71851,1
18910,57260,1
18911,1879,11
18912,80834,0
18913,5682,1
18914,10456,25
18915,49801,18
18916,27560,47
18917,95007,0
18919,32462,1
18920,72333,1
18921,55068,19
18923,63031,29
18924,24531,7
18926,72853,1
18928,72661,0
18929,78242,3
18931,49779,6
18932,32140,1
18933,16621,0
18934,39323,0
18935,91387,15
18936,48532,21
18937,48883,3
18938,47453,0
18939,62339,1
18942,48074,6
18943,32714,43
18946,43315,2
18947,81244,0
18948,92397,2
18949,64016,2
18950,45252,2
18951,4444,8
18952,47327,4
18954,54940,3
18955,55007,1
18956,30622,14
18957,10533,8
18958,21737,2
18959,32327,13
18960,43078,13
18961,24244,2
18962,98330,0
18963,16360,1
18964,99612,1
18965,66419,0
18966,97405,30
18967,33162,35
18968,71857,4
18969,35091,1
18970,23837,3
18971,11705,9
18972,15018,0
18974,61913,1
18975,95573,2
18976,41222,1
18977,38356,0
18978,33167,7
18979,40346,0
18980,63534,0
18981,26426,4
18982,92081,34
18983,76311,1
18984,15734,0
18985,49347,0
18986,13334,0
18987,14571,0
18989,62219,1
18990,37334,18
18991,5037,0
18993,99013,0
18994,18036,9
18995,65674,2
18996,75681,1
18997,36451,4
18998,30276,7
18999,98628,0
19000,91351,23
19001,3102,15
19002,76086,31
19003,15076,1
19004,70515,1
19005,35077,7
19006,64507,11
19007,28587,0
19008,79415,10
19009,58854,12
19010,33438,0
19013,55974,2
19014,22066,18
19015,93314,13
19016,55425,30
19017,33193,15
19022,55426,33
19024,71032,1
19026,15417,4
19027,46237,21
19028,27960,3
19029,55339,0
19030,39090,11
19032,1532,18
19033,72930,0
19034,2804,3
19035,98932,1
19036,64747,2
19037,28429,5
19038,39759,28
19041,11972,3
19043,95651,1
19044,37313,0
19045,56031,15
19046,25111,0
19047,29742,1
19049,46552,3
19050,83278,1
19052,73857,0
19053,13478,2
19057,7643,10
19058,28320,3
19059,17967,1
19060,92395,21
19061,5254,2
19064,54493,1
19065,71046,0
19066,49285,3
19067,89448,7
19068,53154,26
19069,39272,8
19070,47838,1
19071,3849,1
19072,28713,8
19073,56443,1
19074,50005,0
19075,53404,9
19076,54568,7
19077,11411,5
19078,67151,0
19079,2633,9
19080,85023,21
19082,49411,1
19083,28712,20
19084,36049,4
19085,58267,2
19086,84765,5
19088,8831,36
19091,91010,17
19092,32822,37
19094,76457,2
19095,40013,2
19096,97020,1
19097,49456,13
19098,68130,27
19100,56251,1
19101,45420,13
19102,59036,2
19104,11228,34
19105,46186,1
19106,49262,0
19107,13425,1
19108,46011,8
19111,63744,0
19112,20615,0
19114,1833,7
19115,27410,48
19116,33947,3
19117,32426,0
19119,25624,0
19120,49777,1
19123,46140,32
19124,90712,23
19125,5761,1
19126,71334,6
19127,30738,1
19128,57355,1
19130,15443,0
19131,72949,6
19132,83276,5
19133,43935,5
19134,24090,3
19135,43903,1
19140,96768,10
19141,99519,1
19142,30629,2
19143,38075,2
19145,17555,4
19146,8638,19
19147,73104,12
19148,17887,0
19149,75202,22
19150,87712,0
19151,25404,9
19154,19550,0
19155,30662,5
19157,68122,8
19158,37085,1
19160,10918,10
19161,68524,2
19163,6492,48
19164,35586,2
19165,45647,1
19166,46250,49
19167,44849,1
19168,83672,6
19169,63037,2
19170,91108,20
19171,97330,39
19174,60026,18
19176,25976,0
19177,39144,0
19178,95251,1
19179,44657,7
19181,79527,0
19182,49916,1
19183,76233,1
19184,28325,0
19185,72019,11
19187,32009,1
19190,35224,1
19191,79364,4
19192,7014,8
19193,26003,45
19194,65064,0
19195,13624,7
19196,45344,9
19197,21661,2
19198,44818,1
19199,80930,1
19201,21677,0
19202,65768,0
19203,23511,6
19204,12149,1
19205,81073,2
19206,28630,10
19207,46239,15
19208,19446,42
19209,97222,35
19210,21659,1
19211,31304,0
19212,84716,1
19213,11702,21
19214,32625,2
19215,58276,0
19216,83425,0
19217,34116,20
19218,46791,1
19219,91024,10
19224,29909,8
19225,65085,1
19226,46347,3
19228,67154,1
19229,76864,0
19230,60639,44
19231,35023,13
19232,4609,13
19233,83420,3
19234,52767,1
19235,12788,2
19236,5151,1
19237,1040,32
19239,10925,3
19240,16403,4
19241,57066,1
19242,68621,0
19243,71441,0
19244,28422,3
19245,37882,3
19246,51458,1
19248,36265,9
19249,89141,13
19250,85381,23
19251,65680,0
19252,45773,1
19255,15692,0
19258,1778,12
19260,21874,1
19261,72017,0
19263,95630,75
19264,12785,0
19265,69155,1
19267,35901,25
19268,7757,4
19269,50327,7
19270,98660,33
19271,65258,0
19272,2822,5
19274,98115,45
19276,12303,17
19277,74006,22
19278,33909,22
19280,46550,13
19281,67447,0
19282,89503,21
19283,28722,6
19284,57035,1
19285,83546,1
19286,5641,20
19287,39110,34
19288,45846,4
19289,73627,0
19290,76527,2
19291,7701,47
19292,45162,1
19295,47037,3
19296,81655,1
19297,43547,0
19298,99218,19
19299,69001,13
19300,6320,26
19301,52647,0
19303,99639,1
19304,26032,0
19305,1810,37
19306,58205,1
19307,30628,3
19308,62881,12
19309,79547,0
19310,21030,37
19311,35033,1
19312,60191,28
19313,1801,76
19314,95305,0
19315,94947,17
19316,21029,11
19317,56327,0
19318,15638,0
19320,41645,0
19322,48836,8
19323,22192,53
19324,28638,6
19325,26621,1
19328,71449,10
19329,63952,0
19330,92539,2
19332,3087,13
19334,61863,0
19335,75252,30
19336,32216,65
19339,65463,0
19340,42049,1
19342,53811,2
19343,49341,25
19344,28305,10
19345,18372,9
19346,65762,0
19347,24563,2
19348,98136,12
19349,72742,0
19350,48234,13
19351,12106,2
19353,57481,0
19354,64015,26
19355,65641,1
19356,35064,6
19357,62837,10
19359,75087,37
19360,78591,0
19361,48454,0
19362,17949,0
19363,13123,0
19365,17103,6
19366,11548,7
19367,52405,10
19368,85006,17
19369,32083,0
19370,95405,25
19371,17219,0
19373,37185,7
19374,94611,34
19375,78358,2
19376,78059,1
19377,13696,0
19380,62689,0
19381,85624,2
19382,92399,26
19383,43771,0
19384,30153,9
19386,46920,0
19387,53558,9
19388,22134,5
19389,25813,6
19390,77058,37
19391,75702,32
19392,56447,1
19393,4941,1
19395,52755,1
19396,55040,8
19398,26050,1
19399,98238,0
19402,70774,3
19403,28701,2
19404,33545,4
19405,93591,1
19406,62998,0
19407,11365,28
19408,78162,0
19409,48072,14
19410,39562,5
19412,40380,4
19413,38501,45
19415,19145,23
19417,80420,2
19419,89411,1
19420,45807,8
19421,50569,0
19422,66218,5
19423,8034,31
19424,18616,1
19425,61548,6
19426,34668,27
19427,97886,1
19428,71055,17
19430,42133,1
19431,25112,1
19432,75647,8
19433,35207,4
19434,11226,46
19437,61924,1
19438,66943,1
19439,82190,1
19440,27302,20
19441,38570,9
19442,38112,11
19443,47465,1
19444,7702,16
19446,91745,48
19448,16063,9
19449,49791,0
19450,96790,6
19451,58202,1
19453,44410,11
19454,35006,1
19455,3833,26
19456,95130,6
19457,97331,1
19458,43160,15
19459,48464,0
19460,67761,0
19462,47501,17
19463,96039,1
19464,76084,2
19465,69032,0
19466,7630,8
19467,93726,24
19468,75156,8
19469,63545,1
19470,22827,6
19472,73641,0
19475,57018,1
19477,81323,3
19478,93274,36
19479,62555,0
19480,14801,2
19481,33076,36
19482,42602,7
19483,71742,6
19484,93950,16
19485,98351,0
19486,15324,0
19487,96137,2
19488,59041,2
19489,28749,0
19491,32835,36
19492,16673,5
19493,27709,12
19494,28526,1
19495,66008,0
19496,76645,12
19497,92677,61
19498,42023,2
19499,47963,1
19500,15521,1
19501,61603,11
19502,56145,1
19503,77660,1
19504,50242,0
19507,83543,1
19508,58638,1
19509,54625,0
19510,19012,4
19511,37350,1
19512,45328,0
19513,46032,85
19514,63101,24
19516,30557,1
19519,32460,1
19520,74960,5
19521,39218,11
19522,7080,38
19523,27831,1
19524,46808,23
19527,70050,0
19528,77465,4
19529,95430,0
19530,17224,1
19531,85120,16
19532,43943,1
19533,77546,41
19534,43760,1
19535,56644,1
19538,80467,3
19539,29154,7
19540,36912,0
19542,87025,0
19544,78738,28
19545,59827,0
19546,39146,1
19547,22601,49
19548,85143,7
19549,17855,1
19550,67035,1
19551,1748,16
19553,30288,6
19555,15145,5
19556,7424,29
19558,11692,4
19560,58204,0
19561,14066,1
19562,47122,5
19565,61085,4
19566,22713,1
19567,65571,2
19568,49833,0
19569,65324,1
19570,38864,0
19572,62292,0
19573,25134,0
19574,92627,68
19575,2832,3
19576,30117,36
19577,48159,1
19578,2917,21
19579,50105,1
19580,43553,1
19582,31749,1
19584,4961,0
19585,26704,2
19586,3856,2
19587,99021,5
19588,56278,4
19589,38921,3
19590,56170,1
19591,42464,1
19593,93602,2
19595,48880,4
19596,74849,1
19597,69153,10
19598,20880,0
19599,44620,1
19600,90260,19
19601,73028,2
19602,31794,26
19603,37035,1
19604,71638,2
19608,97447,0
19609,55324,1
19610,47282,0
19611,15314,3
19614,41075,9
19615,63117,24
19617,15670,2
19618,1561,1
19619,95965,13
19620,32541,43
19621,68138,16
19623,33615,29
19624,28363,0
19625,17075,0
19626,14606,24
19627,56083,1
19628,57063,1
19629,7407,19
19630,2584,2
19631,28902,1
19632,57427,1
19633,62522,8
19634,33597,3
19635,15316,0
19636,75570,7
19637,93463,12
19638,25133,0
19639,41045,1
19641,19533,6
19642,87515,0
19645,23306,2
19646,5032,3
19647,27592,5
19648,55001,3
19650,98901,28
19651,63653,1
19652,58048,1
19653,37016,0
19654,12205,65
19656,27980,1
19657,80014,47
19658,62058,0
19659,74955,11
19660,72462,0
19661,75667,0
19662,19060,4
19663,94951,4
19664,76226,16
19665,77083,23
19666,71038,2
19668,75701,49
19669,62050,0
19670,8618,14
19672,59030,3
19673,51601,7
19674,66958,0
19677,40216,23
19679,64156,2
19680,36571,14
19681,3048,2
19682,36263,0
19684,15451,0
19685,60941,2
19686,37841,7
19687,37881,1
19688,58580,0
19689,8835,7
19690,11231,44
19691,8204,22
19693,35218,3
19694,17774,0
19696,56001,55
19697,39828,11
19698,81413,4
19699,8072,0
19700,55423,28
19703,14717,0
19704,23032,0
19706,49544,20
19708,74058,3
19712,25843,1
19713,1611,1
19714,72513,3
19715,20664,1
19716,98188,53
19718,33957,13
19719,80025,0
19720,74026,0
19721,28735,0
19722,73165,3
19724,54737,0
19725,3755,9
19726,99111,5
19727,46049,0
19728,72824,0
19729,13748,3
19730,18234,0
19731,65692,1
19732,2119,16
19733,42127,4
19735,78248,13
19736,44115,27
19737,45808,1
19738,74136,42
19739,44035,49
19740,26505,39
19741,63133,12
19742,95645,1
19743,48041,2
19745,30810,1
19746,48152,43
19747,18846,0
19748,72122,0
19749,21719,0
19751,84312,2
19752,98651,1
19753,58750,1
19755,94062,25
19757,38476,0
19758,89019,4
19759,17536,1
19760,63452,1
19761,28602,44
19762,18370,1
19763,67235,6
19764,98672,7
19766,78705,34
19767,49969,1
19768,21226,13
19769,41224,3
19771,15075,0
19772,30501,57
